review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R2SR80V9KUAPP7,5,21,21,N,
R2YQGBMIUS4JJG,5,30,32,N,
R2Z2YU6VEA6WC0,2,85,87,N,
R32J8J1BFYTVQZ,3,99,102,N,
R3DQCLPK5LHQDH,4,21,23,N,
RJUZVB6RV2U91,4,39,44,N,
R2K7YPKSHE6DQ6,4,166,178,N,
R1TGXFCGUWR9HR,5,24,29,N,
R22WEWY5EW2BO,5,38,47,N,
R2EH4F0LO4NJI0,3,24,24,N,
RJCGWUH9HF85Q,4,37,42,N,
R353LSIRVM4V73,1,19,24,N,
R14PXSBDT53CNB,5,263,273,N,
RHYN2U4JV2XGO,2,53,57,N,
R3DJN5QNY8X2UL,1,23,28,N,
RSDTITTL5ERXV,5,50,54,N,
R28IGOEXPAWS1K,5,29,29,N,
R3UV4M71S94V1E,5,26,27,N,
R19VB82CAIME49,5,190,198,N,
R14SDMFXAA0OCD,5,93,111,N,
R2ABLB8TBF6C6Z,1,58,66,N,
R3IEALXJK5THS,4,81,91,N,
R2P8KQY09HQK6G,5,23,26,N,
R1UKQ01H8POB3D,2,23,23,N,
R1IA1K9GECYM6S,5,29,37,N,
R2VXVSWZQ5QAPL,5,78,78,N,
R1W40SAGSQD5M6,5,22,22,N,
R8PJ9RXUMLMAE,3,15,20,N,
R311TPZQERI6YA,5,103,117,N,
RF2RT8FCHV1BC,3,24,30,N,
RAI1DTM7WDXWS,5,53,55,N,
R1MVYOXB4CXHRA,5,18,22,N,
RUFZHICL20II3,1,18,26,N,
R3625YMBP57E29,5,23,23,N,
RISCLN5IZIY30,5,32,40,N,
R3K53UUF2D8IFM,4,812,829,N,
R34NYE3XFQDBMZ,5,45,48,N,
R3N17X17TJJU8J,3,18,21,N,
R2FS6DMDKMKB9K,5,22,22,N,
R75OG34Q6MMFK,5,22,27,N,
R2OARWUP4ZVBND,1,104,147,N,
R139PK0RCNX3P5,5,30,37,N,
R2LQ3794MUXCWG,1,21,30,N,
R3SA39CK2S4E1A,4,36,45,N,
R3RUZUVI0H009D,1,17,20,N,
R2BV5EQ2RQFPL8,4,38,38,N,
R2PCU4L856GTTA,1,25,35,N,
RPFBZZI8OUGSZ,5,99,101,N,
R2KYISHKN2HE3O,2,22,27,N,
R2N19J1ORUEOFA,3,92,101,N,
RPX4B4PTDLPE6,2,26,27,N,
R1DZ0QUU4QUKLC,5,47,63,N,
RZ5I90O2XNS6F,4,22,22,N,
R1YC3NISDMD9IJ,4,29,38,N,
R724SAMD3TX1M,2,83,93,N,
R3QIGA6IX228CD,5,99,101,N,
RZAXUM7B0D4XD,3,53,61,N,
R3A2V25XKER63Q,5,27,32,N,
R1E3ZJ2LGUMQTR,1,54,61,N,
R1K3USSVQ98UBZ,5,33,36,N,
R2OE4G0ZSO3T4L,4,152,168,N,
R30NNMRZ9YAFIR,5,134,147,N,
R33EIZALK4OTV7,3,26,29,N,
R3HQE7CW4LTQO1,4,42,50,N,
RNDSH4HBR9A21,5,15,22,N,
RGT4Q2FICRJ0B,2,33,35,N,
R76TJCLL2PHRK,2,21,23,N,
R1JSA5I35HFSOV,5,37,39,N,
R1JOQ4GCDIW043,5,45,48,N,
R2WAUNPW30KTLN,5,27,36,N,
R3VA8OZ39QO245,1,19,28,N,
R14T9VM1FDKLCJ,1,17,25,N,
R2ZFCFB9AR904H,5,35,38,N,
R27ERZD1QWP9T1,1,28,29,N,
R2JJ7QMNG1H3A5,5,119,122,N,
R19O05MGSAPSBG,4,69,78,N,
R6UFP438V87VZ,1,16,22,N,
R1SFVS0GVFM3ON,1,32,40,N,
R2RY1NB6NUH5D,4,92,103,N,
R2130OJV8VL8V1,5,70,72,N,
R1JFJB17ACL5H0,1,18,21,N,
RQEIDF4YVBWC9,1,35,42,N,
R1UGM207F10XC3,1,15,21,N,
R2H6QGWIAL5BEO,5,20,21,N,
R19TXHX3VC6BTH,5,22,22,N,
R2I2H0C58NSC8V,5,21,26,N,
R1B01LN5795LSO,4,128,135,N,
R37BLO3XQVOOZL,1,14,21,N,
R14M9NG0P62QCE,5,30,34,N,
R2D13468EEW89N,4,24,27,N,
R3DHO6RBEQZR96,5,90,91,N,
R129ABTQI4IMO9,5,118,122,N,
R1BG5MFY27DPVL,5,27,29,N,
R2CDCXTFUULQ07,5,67,71,N,
RO5ZPUHXD2LUC,1,34,44,N,
R37FOQG5IC819M,1,17,20,N,
R3AJ4T6J2I917A,1,25,27,N,
R3ARH6QDYWWCOB,5,110,125,N,
R374FOK7SAION,5,25,27,N,
RBZWDH3DS6RE2,4,21,32,N,
R2TR80JQ2N03WN,5,18,22,N,
R1Q8CS7GPU2LD0,5,38,40,N,
RM81889DUHTR2,1,106,109,N,
R1F63YFXY1EXXA,3,24,32,N,
R3FQAVAUQNLU53,4,30,43,N,
R214Q9J84ITA68,4,19,20,N,
R9J6D41GEWT6E,4,36,40,N,
R2YCV7QAWG99CI,1,15,21,N,
R4DXU6VQOC1KX,4,22,24,N,
RKURSUVZQWXGF,5,84,105,N,
R1MGT4ORF7P3BY,2,42,57,N,
R2D7T4QBNS8Z2F,5,30,30,N,
R3NGJ4Q0VNNC0J,2,41,58,N,
RY8XX7790MBOX,5,346,358,N,
R2ERKPAZLCU0RL,2,126,143,N,
R1SUFSEOGGJT6H,5,190,200,N,
R1HZ3BIEGGRLPC,1,32,37,N,
R2T6ZKV4U3ZZ9V,5,22,25,N,
R1XMGKUAG48F5E,5,21,25,N,
R1JGW6FEA0QU62,1,29,44,N,
R1S6VW285SBT0K,5,33,34,N,
R3940I1GIR7MNI,5,19,22,N,
R1V79OD0LKT43K,2,14,23,N,
R14TC121OETRT6,5,51,51,N,
R3G43YMCBR6YDW,4,87,104,N,
R3GYBPWP273B0,3,37,41,N,
R2C5QGD8JNR3DM,3,23,24,N,
R2JOIIO53CHMH7,3,26,33,N,
R2WYMQUIRETJIP,5,46,47,N,
R8OQGHQOEHYPH,4,44,59,N,
R3J6NIP3NW0SJO,4,20,29,N,
R31RNV9QJO6HUY,2,16,25,N,
R2TERJTQRQRBNF,5,18,20,N,
RXB42IL7SEQN2,1,36,48,N,
R1YV7308MDTL6M,3,46,52,N,
R1BE88PBSZBDE0,1,61,62,N,
R2WLSMJH93VQ4B,1,23,46,N,
RET2RGRMPD12X,5,30,41,N,
R2VWZIE4HA9634,5,114,125,N,
R1XIYIX3VBZSWK,2,14,20,N,
R3PAMJDXBVRQ3S,3,23,30,N,
R1OR99R0W13LLF,3,110,156,N,
R3NE62M7XDWCEA,5,25,28,N,
R3EEJRUMP8N9TZ,5,28,29,N,
R3EPD0GPCMN1W3,5,110,114,N,
RJR8RG7D6CQ3O,3,42,45,N,
R2E69GE2XAI344,1,21,25,N,
R2T8NROSQ8199M,5,75,79,N,
R2TLKZEZH7JDRM,4,39,42,N,
R3TY9TJ2Q8U2Q6,2,21,22,N,
R2HJCEE0LGAZVQ,5,67,71,N,
RZLJX4ZSCXZE7,4,49,56,N,
R1EHHNGOE0FS7H,1,181,206,N,
R3QEBZSD1ZJD8P,3,22,32,N,
R95M1FYFI3K3Z,4,15,20,N,
R2YS2IBIFMOB3I,5,20,22,N,
R3JAJK78FCITT,4,24,24,N,
R2HKYR9YEO6RHY,5,29,34,N,
R297WBJNVI7UF8,5,19,30,N,
R1QGQ69OLALHXQ,4,33,33,N,
R31MMWWDKXLLZ,5,28,34,N,
R3MMLM73CU8A1,1,15,20,N,
R25W13MRITWKOW,2,53,58,N,
R1N6QIM85Z9YYZ,2,452,521,N,
R30KATFHCYZVTO,5,19,28,N,
R1J03N2Y8FJ27E,5,39,43,N,
R36AY3TTBGLMQK,4,30,30,N,
R14VPYCV84T6UA,1,21,22,N,
R399O1CRSID9I9,5,24,28,N,
R253R6PRSYOQ8,5,14,20,N,
RAKF6XZ61MLA7,5,24,24,N,
R3S9K0PYCMWKXG,5,28,33,N,
R29PGH8YIBQGD1,1,28,34,N,
R3STCRMFD2QFAZ,5,26,34,N,
R1L7795054L4W7,2,53,65,N,
RV3EQGLWK0V84,1,47,48,N,
RPFE71A9ZU6LD,5,17,20,N,
R3CYNZ8JIJM34I,5,36,45,N,
R2UOUQTVWUJ2DX,5,22,24,N,
RWEOS3QQYPH2I,5,40,42,N,
R12HNTOQS21RE7,5,86,114,N,
R3GPLPOQ16T7UC,4,141,156,N,
R3JEOF4UFAC6ZY,4,30,35,N,
R393PLUVK92HXT,4,28,29,N,
RGSQFSHY0PA6K,5,19,24,N,
R1UZW2ZFN584YS,3,33,36,N,
R1VBNKRRPHZBCR,4,33,40,N,
R2Q3RPCQKLKG72,4,28,29,N,
R3EA0GSKSS1KVW,3,21,24,N,
R1G4ENHJ9EJPUW,5,32,43,N,
RQHCN039Y79J1,1,14,20,N,
R2925FXA1BH4EG,1,36,39,N,
R1G0BLGE81YHRC,3,93,96,N,
R17HZ155B62TG0,1,16,20,N,
R11DCYHX4PAICN,1,29,37,N,
R23WIII73D4633,1,137,163,N,
R1ORYXEZKS9DZR,4,13,20,N,
R20NCV0UBYIS7F,5,57,62,N,
R10TMFCZ01TLE4,5,24,25,N,
R26L6X4WWC33GD,5,20,26,N,
R3HIOVFWGT8Q0K,3,24,27,N,
RIG6T1FTFBCWG,4,19,21,N,
R3L8EC8GHE2U7B,5,37,37,N,
RKL1Q8TLO4DXN,5,18,28,N,
R3K8L8M8WS0KHA,5,23,24,N,
R3R4E22BEKPUSM,3,47,53,N,
R22CRC4D7F9F0Z,1,26,35,N,
R3QFJVL8EL5YQP,5,20,26,N,
R2JOZKEJ6C4KVK,5,33,34,N,
R1WCW4L1667FL5,5,32,34,N,
R2CQ0C5W3XHJF1,5,17,21,N,
R1Z4GZPOHU60SY,4,24,30,N,
R2IAFO7Z7EKLCF,3,65,66,N,
R1KYCL48EHLSN6,4,19,21,N,
R2QCDQDL0V2UPM,2,30,34,N,
RUOKQUXT3SH3W,1,18,21,N,
RBIQDIC721945,2,14,22,N,
R1IAB95QLYVLCQ,5,87,103,N,
R145OK8ISRAVW8,5,48,49,N,
R1WDC3IS1LX9SP,1,12,22,N,
R3BEAL4CX3WCD9,1,46,60,N,
R1H5ONAQ7CDVKK,4,18,24,N,
R3FOG7E0JJH0YK,5,20,27,N,
R2DNQ3HKX8J2TO,5,124,129,N,
R2OQF68DMNF7NO,5,189,197,N,
R2ISS06ALG2F6O,5,35,40,N,
R16C2LXN1NLMTI,5,17,24,N,
REYPPYTMZLRFT,1,29,37,N,
R3R866RX2WTVOY,5,127,136,N,
R1W4PDVWLRKS7B,4,60,74,N,
R36YP1Q8V91MF3,5,170,177,N,
R9VE2WIAQLVAX,1,22,32,N,
R11HYHIVZJZF6E,2,17,29,N,
RKL6QNGPP2BCD,5,58,64,N,
R3OX3BH7P7T0AA,1,19,23,N,
RCND7UYERBU9R,5,19,23,N,
R79D6G0TEF7YB,1,39,39,N,
R2NY7T1Q3VNTGB,1,36,39,N,
R2T36WKV46JPD6,2,25,27,N,
RM9VFD6J8VBG5,3,26,29,N,
R1JXVXWIY1UT27,1,12,22,N,
RQ60HKLTFPP5O,5,16,23,N,
R14G3R7EAHJAIV,5,20,21,N,
R1I7WPNGL8EHG6,5,26,26,N,
RW2IC1C7ZLCWR,5,58,59,N,
RMNK61SKCSKM5,5,46,46,N,
R3UBQNOITT1AQQ,5,37,39,N,
R3QAOHQYLQMPW9,1,43,65,N,
R3D8OH8QQHT00N,5,80,106,N,
R2Z507SANI6FM0,4,56,60,N,
R1KQ64CR7ND4P1,1,22,28,N,
R1TX5C7709KAT,5,59,73,N,
RM5YLVYUDZRUC,5,34,34,N,
R1P3RPCRCQ0H8Q,3,24,29,N,
R2J4ZT2D7YPDAY,5,31,31,N,
R1ZJIYKDRXESX4,5,169,175,N,
R1AH27327SM0Y1,5,46,49,N,
R25J8A1XMLBBGD,1,41,44,N,
R30WSEL7WEEIHB,1,73,103,N,
R1A2SCP6NFW6KE,5,31,32,N,
R184TRTKEBVM59,4,22,28,N,
RSHSGURORF1SQ,5,21,23,N,
R3EQOAS2I0UCMJ,5,107,116,N,
R3SK16S0UQVABY,4,15,20,N,
R39MX0YINTPTCG,5,25,33,N,
R2IXP7RFUFYRWQ,5,17,21,N,
R13053NLGL82QX,5,29,32,N,
RLMMKLOKVBZBE,1,17,21,N,
RUAKDWF8M4Y79,2,159,167,N,
RKPIUDH5AXUDA,4,120,127,N,
R3EII5VRM22G2G,5,25,25,N,
R3DGXDK89R5DNL,1,73,97,N,
R3U0MBW2WWKAR9,4,55,62,N,
R2Q0W12S6QWQEN,4,27,28,N,
R1N8FNR6891TZY,1,19,26,N,
R33TWJVGQQEDY8,5,47,52,N,
R19R9ZUL65G48G,3,52,62,N,
REFJBB2BI4MO7,5,30,30,N,
R1LKTG5DTA8BV9,4,31,33,N,
RI64OTZ8QFRJ,5,30,30,N,
R2JKKJ4BMZC339,1,22,25,N,
RS7K3EX44CRZR,5,20,22,N,
R39K8K3VA6E72O,5,54,64,N,
R2TRRG4ZUREICR,2,26,32,N,
R1TH2I35VC2PTP,4,77,78,N,
R96UKPZZWHNV4,5,26,31,N,
RO4QFAV434T2G,4,91,111,N,
R38YIFA7OTG2KB,5,31,33,N,
RZV11BKGZKLQ6,1,44,48,N,
RM3HWF140S98Y,1,16,21,N,
RO86L56VHURND,2,49,62,N,
RDGV6M0U5OOOF,5,21,26,N,
REOZGU2WQPAFQ,1,31,46,N,
R12VS8FHN7NL68,5,20,21,N,
RWLWQ8CEN7ZF,5,19,25,N,
R353LYIX7X95DT,1,23,28,N,
RDNCISRNK1UZS,5,67,74,N,
R2E5SH14OAI5ZV,2,18,33,N,
R28U9M66265IKN,1,25,37,N,
R33CMI89N8MEKF,4,156,169,N,
R30XDWU2VIL5U6,4,37,38,N,
R2F2GX7PZRXCM8,2,16,25,N,
R2DZVSFSUGXY1A,4,142,155,N,
RCWF0QBOBHFCM,1,13,20,N,
RKYQFFLUTELSK,5,50,52,N,
R2YJ6GUJ86DGZB,5,31,35,N,
R19EV3QRY3G1TV,1,22,23,N,
R2CA23AYQD7ORG,5,30,32,N,
R1711IQ7VH4XJE,1,113,116,N,
R3AHP8X7PAAJIN,1,108,124,N,
R2YZPD9TRD3QYR,3,16,23,N,
R208313HGMMOUM,5,20,25,N,
RWZKIO3EEIKDD,5,77,79,N,
R15PS7MZJN9BRZ,5,26,26,N,
R2ZJSU8N2VQLK2,1,192,198,N,
R11OJI5OJPJ8T8,1,16,23,N,
R1UZWHYP0SFSJQ,5,394,415,N,
R13S278969J3F,5,42,52,N,
RFYNRR67V2HB7,4,331,333,N,
R2JB65VK0PRAIS,5,23,24,N,
RSXXZMCSA0PWT,4,66,87,N,
ROHLN2GSHO2B5,1,19,27,N,
R25JZGYEZSYTSW,5,21,24,N,
R3NJINC6I9BIOF,5,56,60,N,
R35SIZ5SDLSZSR,3,26,34,N,
R85CLK5PWU0MX,4,21,25,N,
R134MEJBXKUWTX,1,69,94,N,
R20KAKHXH0872F,3,20,22,N,
R2K1KLVYU3SC0,1,37,45,N,
RKIHB17VCXBT3,2,17,26,N,
R3M33FTFPRGVM5,4,20,22,N,
R2NN2YR1GKLL0L,5,78,80,N,
R1H66ROYYOY5TF,5,90,91,N,
R1E4XYQB2NZBWI,3,40,47,N,
R11TP6C5ORS2E1,1,252,299,N,
R29TJMVILN91G7,5,14,21,N,
R1UWRU5DDYV7MT,5,17,21,N,
R30A5WLPU06KS9,4,56,62,N,
R1NS1OW3C0BNMV,5,31,34,N,
R16PG8DX7S2I5R,1,14,22,N,
R1JTEIRPBW4YFE,5,18,21,N,
R1M4EOV91Q8ZEH,2,25,37,N,
R3D9PMQ5AS5J2F,1,25,29,N,
R2TNJGM59YI15D,5,66,84,N,
R2YD3CCQ50XEWP,5,24,25,N,
R36R7MMWIM8Y7C,4,16,23,N,
R2JZMK4ITP8RQ0,2,45,61,N,
R1ZYL93D67QRH1,3,84,98,N,
R1RBKMGNKC1RMM,5,45,46,N,
R2IB1QZ1VKM3SH,2,31,45,N,
R1ZXNO2NY20VQX,5,35,51,N,
R13BX0EAOIH180,4,21,22,N,
R1QOTTKGBG8463,3,24,30,N,
RE1H21WLAOTDV,5,21,22,N,
R3ALZTH5UO6Q7D,5,23,23,N,
R2YNFNYW3I6B5K,5,34,35,N,
R277JHJVT2EQSF,3,17,20,N,
R17B88KHSVDYKJ,5,12,21,N,
RPL5GPLQV6MO0,3,19,20,N,
R1NHQ7SD98B37E,3,79,89,N,
R35VH57MZ66LU5,1,12,21,N,
R17XIN6LP90N9O,1,27,33,N,
R2OX00I7Y0TE6E,1,19,24,N,
R173IIHQP4W3YK,5,27,35,N,
R25Y8IDH8N9QXZ,1,100,117,N,
RDEI1NAVXCMX3,1,103,113,N,
R27NPWVCVL5YGE,1,22,22,N,
R294YRO186L4P,2,50,54,N,
RN802WFEZ4I47,5,217,251,N,
R1I8Y9WGUJSU7O,5,65,80,N,
R2PXQNESLH28DK,1,29,38,N,
RXE75SZQ298K4,5,87,90,N,
RYTOOWAC5T6JG,5,16,21,N,
RBTED73AMVD23,2,23,23,N,
R2VU3CMAVEDNI2,3,19,27,N,
RWNSBKP58K8Q0,1,25,31,N,
RS9WJJRJ7W809,5,13,20,N,
R3NXW3ALH1QZ1H,1,132,167,N,
R2FYEOZFHZH0OO,4,220,229,N,
RHGSVSPQETP09,5,140,150,N,
R3GQCD8CSUP4TZ,5,58,58,N,
R37ZTS4IHRC4MH,5,55,55,N,
R3NDMFU888EGZC,3,345,364,N,
R1XB1LL9NNKL0A,5,25,31,N,
R22H9573G7FE1Y,5,20,23,N,
RRKEM1X4TNGXB,4,14,20,N,
R3C4Z22M1L7JW,1,34,40,N,
R2Z1EV5NC52TGE,1,46,67,N,
R2EEBUX8QSZCZJ,5,81,95,N,
R19C5P8QU5FLE4,5,18,20,N,
R3J98E32LXDOTA,5,30,37,N,
RKGPMEIMYPJ6L,3,21,23,N,
R1BX01O22TN5C0,5,25,25,N,
R3VZL983ZFXVGL,3,29,34,N,
R3GNDGBBUBQY9X,1,22,23,N,
R3L1HA5EYSG0SU,2,22,32,N,
R2H8N65O8LWSQP,3,20,22,N,
R1OLJFFQL072E7,1,61,68,N,
R2ULGHWY0HPCOM,3,27,31,N,
R3L64WTQL9I7NA,5,78,92,N,
R31OXS2G2VT2CK,3,44,44,N,
RKXN2ETE7TZGY,5,25,26,N,
R1YBTEEGSEAY1D,5,18,22,N,
R3SY95VGFL2LWZ,5,61,62,N,
R3UP5BCD5FI2H5,1,15,22,N,
R2M9YCDA9ZXS72,4,27,27,N,
R3PZWQI60IP1QK,1,24,35,N,
R1NIM5E171B599,2,28,29,N,
R256LI5BTP87EC,4,350,370,N,
R9W8538RCPMVI,2,21,32,N,
RB95SSYCR34ZM,5,19,23,N,
R2BYZJ75K6BL19,4,21,21,N,
R2OTYRYFKSMZQ2,5,95,100,N,
REOFRWV9HUO8F,1,20,26,N,
R12PDJAT0FBRPN,1,54,57,N,
R3162D6HR7XNXF,5,25,31,N,
R1ZHLYHDD3F1LO,5,21,26,N,
R36QIT3MW1TMAE,5,43,46,N,
R2MOAU48X8VE0Z,4,43,43,N,
R10Z2UN0HOHRXY,5,67,68,N,
R3BCLHIBZNAZUY,1,14,20,N,
R22BBT2SGUR14V,1,12,22,N,
R1BHGXSMWDF2PG,5,59,60,N,
R1Q01DVUBX62QQ,3,18,22,N,
R1G7FAOUF42CVG,1,22,25,N,
R2XUQG45UXJVDZ,5,432,438,N,
R6BU6YPPMP9R1,5,179,189,N,
R3S2DLR2RNV2SW,4,29,35,N,
R3CDW34IO6BRZ0,5,183,187,N,
RU2K6JZ8PUHZQ,2,36,51,N,
R2PTQX1EUZ5SOT,5,1106,1149,N,
R1O0W47B3O4SIX,5,472,488,N,
R2JSD6ZKT35VYL,3,16,26,N,
R15XMMR7BF2ES7,1,101,138,N,
R2720NG6B8F1P3,5,26,35,N,
R27NBGS26AL8QP,4,113,128,N,
R4IZ53R60IQTR,1,1183,1258,N,
R2DYK8T4FALAYH,5,35,36,N,
R2BB5JM8E9CCP4,5,46,47,N,
R17341R4VMRR3,1,41,70,N,
R1O2KIEFEN0YVS,1,16,25,N,
RD9XEV8EWOUE8,3,109,125,N,
RFLQU06SOJBCM,1,20,28,N,
RB6GJUPUXGMPO,2,32,33,N,
RRITDHTZO9R2,4,20,21,N,
R2GPBFE9FSEN59,5,89,95,N,
R3S8CROUT2L602,2,20,20,N,
R2KNE20DU1WJ39,4,18,20,N,
R3UKQ7Z0CUHR5U,1,33,44,N,
R14N6JUIPZZFHV,5,33,38,N,
R2Y80YBKID53NR,4,31,33,N,
R44FVS1H9H50H,2,15,20,N,
R34W9STM86K6NQ,1,33,53,N,
R31LI7ULHOANSD,5,18,20,N,
RB9F67DWHPDTJ,1,48,59,N,
RPUZ5EATFOHM3,1,23,34,N,
RLTBY0D5CMZRP,5,17,22,N,
R1OQBIFMDV4HWR,3,70,75,N,
R1VX94KE78DKBP,3,20,20,N,
R235BA5QY2XQ61,1,18,26,N,
R2CH9ODZ90ZIEY,5,26,29,N,
R3QMUBGZV040LR,5,20,22,N,
RKH8NJVG834QK,2,23,25,N,
R8OLRE07YTWQF,5,18,21,N,
R1U90ZX6H6JKIO,5,20,30,N,
R23IF30O0WH4VS,1,104,124,N,
R20IPB8E7Q2IXG,5,63,67,N,
R2B1GWOYZ25QDG,5,34,49,N,
RPLM47NB75N3L,4,23,25,N,
R2C8HBGXQM6NRY,3,25,39,N,
RLGTKQWZ22152,5,26,33,N,
RGW9IXE37O1BZ,5,35,36,N,
R153W82FPSPA6W,5,110,113,N,
R3TY66C0WB1BSW,3,18,21,N,
R1J65L7KPVTCMN,5,20,26,N,
R11S88D1WOSE90,3,36,38,N,
R3PILSTYEZFZFD,5,20,28,N,
R3HS1CPLK7O1ML,4,74,88,N,
R2I999XNS7BHSI,1,18,31,N,
R181VNY9H7DE9B,1,18,21,N,
R3G14132B0DDKH,1,25,30,N,
R1I2FV7VWJXPD3,1,14,23,N,
RI82774OYO8OX,3,162,181,N,
R3OUCT8X9EZJPJ,4,388,392,N,
R1Y8MPTBF77VB,1,20,24,N,
R3D2YO7KX7B2OA,3,117,128,N,
R32ILL9KO6PRXS,5,21,29,N,
R1QT4YYQU74QSM,2,332,342,N,
RRR2D2Y3VXXKU,3,178,189,N,
R2JUX11ND5GJL2,4,134,162,N,
R31V78ZST2Z0CA,3,108,111,N,
R38XO3M0USF3S3,5,27,32,N,
R2P4JALDDMYNJO,2,31,41,N,
R27LUZLQATJR28,4,59,62,N,
R2KED025EX1S1Z,5,39,40,N,
R3IS0H7340ZDVS,5,46,61,N,
R16KUUC5ZWLY9E,5,24,25,N,
R1QVVSEI0OUBTX,2,119,129,N,
R2K4Y4YXFLBLX3,4,21,22,N,
R1GE6U7C2JNNZD,3,33,36,N,
R3OS3B0XJQ0G6S,5,50,53,N,
R1VENB5MGHS5SQ,1,13,21,N,
R39DD9RAOTONFJ,5,47,48,N,
R3FUU3YGSK3AXF,1,27,34,N,
RSG28B0VDAP0R,3,97,109,N,
R36CLLSU5EK3M4,5,209,223,N,
R3O5VQKT1945MT,1,41,52,N,
R1LAGNDMBL9GWW,5,130,140,N,
R3FCFIDQGRHIBC,3,313,341,N,
R21FKWUOKFXJ1B,2,53,58,N,
R1BGQGV29CMS4S,2,16,20,N,
R1X3OOKFFZ4H1N,5,251,267,N,
R2PGCTF9OVUEN1,2,24,28,N,
R1LKN0HWXG2621,5,145,152,N,
R2UOH7RVWE927G,4,61,61,N,
ROJOULO1XF7OP,1,22,25,N,
R1VGRWJBGF3OE2,3,42,48,N,
RD4SAEBQN2HEX,5,50,51,N,
R3BCID37UZ6BSG,5,19,22,N,
RG73L5K1Z4CR8,1,16,20,N,
R1H1HBQ4BRJI3J,3,19,20,N,
RM18X2QG9W1PK,5,24,24,N,
R1ZLJUZA3BUOXF,5,34,40,N,
R1IJPOOSJM14OF,1,41,48,N,
R35O3NSDH569X,3,31,44,N,
R3PSW0YGKVNDJZ,5,29,35,N,
RRWBIHGKIA3BJ,5,26,27,N,
R6DAGHRIE7QQS,4,28,31,N,
R27M840VTA9JZ1,1,22,24,N,
R3AUBT25SH0QRX,5,47,48,N,
RRB9IQO6408PC,5,133,136,N,
R2RS5FDQCOJ4KH,1,166,188,N,
R96L9I0AD2BEZ,2,26,27,N,
RASY5SVMLL3X0,1,17,20,N,
R2OH9LF03TJBB3,5,17,21,N,
R1872SOB4JH197,1,49,73,N,
R27KYTNJDLT6JK,5,38,39,N,
R17H89VG6T5OVQ,5,15,24,N,
R7PHFSGUDZXZX,4,21,22,N,
R3U5JVQO7RE6YA,5,44,46,N,
RUZGOVXZJYA12,5,32,42,N,
R18FCDR04LZUE2,5,66,67,N,
R1PF73NR31KM7D,5,40,41,N,
R3AOFWZMRIEW2Y,1,17,20,N,
R18ZIEI6G9UXVU,1,32,42,N,
RKUYNF0KZDF15,3,32,34,N,
R3SCE60JKTWWX8,5,90,115,N,
R1BSTP15ZLUG8M,4,430,438,N,
R25GDP6THKRL82,1,20,29,N,
R11GGJQ7HXGP2V,5,16,22,N,
RWSLYBSKA08P6,3,19,20,N,
R1ZZ6FNQ331MXY,5,74,91,N,
R3NQ7NV6I5QRQV,1,14,24,N,
RH23HJM2IXTL3,3,19,25,N,
RGAGO5SCLKSUP,5,51,51,N,
RNHV4276R4TLY,3,25,30,N,
R2OA3MOMUTICTC,5,22,32,N,
R3BM8QK6H7E907,5,28,28,N,
R2YD11NE3XRKP3,3,52,59,N,
R1LOH6204XD5G3,4,57,57,N,
R32E5WOY87SGGB,1,25,26,N,
R28PF0Q0VUOXU3,1,45,56,N,
R9OCIBL4NXMUE,5,23,28,N,
R5P912RWOWPL7,4,50,54,N,
R5BOO2AA8KI99,2,35,43,N,
R16Q1LWPPKHV8T,5,49,52,N,
RKJEUUOAX76N9,1,41,46,N,
RV0DNR33HDG0B,4,45,45,N,
R2JTRJC5ZBPPPB,1,54,57,N,
R1239FUGJMCB4N,1,44,56,N,
RIG45I2IJY691,4,45,46,N,
R2WEZSC4KINENA,3,18,21,N,
R2KNR0X5O2Y1K8,5,20,23,N,
R2DE8X6QKS7QHF,1,30,35,N,
R31UZVNSHT9XIG,3,82,93,N,
R21IRO4CABN3V5,4,23,27,N,
RNXFI941XAYT8,5,20,21,N,
RNHPESEPRN9R,4,24,31,N,
R9V1UON04QB6B,4,52,64,N,
R30OFEFJK407HM,3,17,25,N,
R3GX9JQ1OY7LSK,1,18,26,N,
R1BRSBPBRANKHT,5,35,36,N,
R2REK6ONK5UEX8,5,105,110,N,
R3UNCUGJNQX8XL,1,118,149,N,
R10J35OO9433O8,3,21,22,N,
R1XF57NEPO1HH3,5,19,21,N,
R7FABJOTRD7W7,5,22,22,N,
R4Q9OUQOGL0L3,5,29,31,N,
R4TTU013UATG7,4,58,68,N,
R12MIAOCG32RRQ,1,27,40,N,
R2WOOB2BONSKC8,5,15,22,N,
R3ISV3QGHCR68M,3,26,28,N,
R1BCMFA5LW8V35,4,61,65,N,
R3HI8FU6IPB32W,5,176,186,N,
R2PMCAJDA3LC4E,5,57,59,N,
R37UW1Y5S2JS77,5,73,90,N,
R35LXEJPCYGVCW,5,18,22,N,
R1KFFAS7BAO44E,2,34,45,N,
R1CZ1ESRU9FP0,5,25,25,N,
R1XTTX26599GUV,5,20,24,N,
R1SDIL0TBS4WQS,5,40,46,N,
R346W48KAMZ0ZB,1,16,22,N,
RPEZ4IKJ5GWN6,5,21,22,N,
R2S31DO7PF4X6Y,3,54,57,N,
R11LPQ4JOS4U6L,4,160,183,N,
R344OU3AAC6BOA,3,31,40,N,
R1JTEV4UNE3H70,5,63,68,N,
R1Y5UOVUVF7OGE,5,24,24,N,
